student_id,mapped_score
10556516,70.0
10867903,75.54922942702653
10879201,100.0
10768356,74.7950565333095
10699403,70.0
10928627,86.19856258638269
10726993,100.0
10812451,75.54922942702653
10864332,74.06724251871364
10749545,77.16497500177991
10697685,75.54922942702653
10491450,40.0
10829980,77.16497500177991
10693727,75.54922942702653
10946159,53.8014374136173
10949167,40.0
10879475,53.8014374136173
