student_id,mapped_score
10931277,79.59977606606516
10560407,81.41780442997097
10693727,76.66023253986982
10606001,40.0
10879475,40.0
10812451,74.66968965178293
10864332,79.98052829429405
10749545,64.43314230368112
10726993,100.0
10928627,76.55093113686452
10829980,77.00677669732438
10491450,40.0
10697685,72.25553262297441
10556516,77.08125626319682
10699403,80.51275639891655
10768356,75.51780421538176
10879201,80.36229981608554
10867903,78.5595661131356
